"id","transaction_id","edge_id","transaction_value","currency","is_credit"
4093,2473,29,1331.0,USD,0
4094,2474,11,40681.0,USD,1
4095,2474,11,40681.0,USD,1
4096,2475,11,37.0,USD,0
4097,2477,51,93533.52,USD,0
4098,2478,14,3733.29,USD,1
4099,2478,14,3733.29,USD,1
4100,2479,14,200000.0,USD,0
4101,2480,13,78974.72,USD,1
4102,2480,13,78974.72,USD,1
4103,2481,11,47107.0,USD,1
4104,2481,11,47107.0,USD,1
4105,2483,54,697980.0,USD,0
4106,2484,42,234475.0,USD,0
4107,2486,18,572464.89,USD,1
4108,2486,18,572464.89,USD,1
4109,2384,19,36797.53,USD,0
4110,2385,19,118926.94,USD,1
4111,2385,19,40556.6,USD,0
4112,2385,19,118926.94,USD,1
4113,2298,49,95047.91,USD,1
4114,2298,49,9429.0,USD,0
4115,2298,49,95047.91,USD,1
4116,2487,51,350040.54,USD,0
4117,2489,42,47466.0,USD,1
4118,2489,42,47466.0,USD,1
4119,2490,43,200000.0,USD,0
4120,2491,34,187957.0,USD,1
4121,2491,34,187957.0,USD,1
4122,2492,27,92321.0,USD,0
4123,2493,26,11637.0,USD,0
4124,2476,40,107315.06,USD,1
4125,2476,40,107315.06,USD,1
4126,2494,9,10132.0,USD,1
4127,2494,9,10132.0,USD,1
4128,2495,48,75000.0,USD,0
4129,2496,26,7192.0,USD,1
4130,2496,26,7192.0,USD,1
4131,2497,27,28220.0,USD,1
4132,2497,27,28220.0,USD,1
4133,2498,34,114833.0,USD,1
4134,2498,34,114833.0,USD,1
4135,2499,9,29871.0,USD,0
4136,2482,48,41798.17,USD,1
4137,2482,48,41798.17,USD,1
4138,2488,48,65260.5,USD,1
4139,2488,48,65260.5,USD,1
4140,2485,7,123219.53,USD,1
4141,2485,7,123219.53,USD,1
4142,2323,46,423094.0,USD,1
4143,2323,46,31504.0,USD,0
4144,2323,46,423094.0,USD,1
4145,2501,10,1177.36,USD,0
4146,2500,10,180292.54,USD,1
4147,2500,10,1177.36,USD,0
4148,2500,10,180292.54,USD,1
4149,2502,3,375000.0,USD,1
4150,2502,3,375000.0,USD,1
4151,2503,55,210000.0,USD,0
4152,2504,39,1281694.34,USD,1
4153,2504,39,1281694.34,USD,1
4154,2505,22,79987.0,USD,0
4155,2507,24,51353.0,USD,0
4156,2509,52,12354.0,USD,0
4157,2512,12,197125.02,USD,1
4158,2512,12,197125.02,USD,1
4159,2513,14,322329.4,USD,1
4160,2513,14,322329.4,USD,1
4161,2514,29,222888.0,USD,1
4162,2514,29,222888.0,USD,1
4163,2515,40,70957.9,USD,1
4164,2515,40,70957.9,USD,1
4165,2516,56,150000.0,USD,0
4166,2517,6,108588.0,USD,0
4167,2518,42,49613.0,USD,1
4168,2518,42,49613.0,USD,1
4169,2519,42,49613.0,USD,0
4170,2520,8,12249.72,USD,0
4171,2521,9,1461.0,USD,1
4172,2521,9,1461.0,USD,1
4173,2522,27,107046.0,USD,0
4174,2529,26,2828.0,USD,1
4175,2529,26,2828.0,USD,1
4176,2528,1,80000.0,USD,1
4177,2528,1,80000.0,USD,1
4178,2530,27,47904.0,USD,1
4179,2530,27,47904.0,USD,1
4180,2531,34,12183.0,USD,0
4181,2532,34,45687.0,USD,1
4182,2532,34,45687.0,USD,1
4183,2526,26,15583.0,USD,0
4184,2523,35,6000.0,USD,1
4185,2523,35,6000.0,USD,1
4186,2524,35,6000.0,USD,1
4187,2524,35,6000.0,USD,1
4188,2527,36,20000.0,USD,1
4189,2527,36,20000.0,USD,1
4190,2534,21,1025495.03,USD,1
4191,2534,21,1025495.03,USD,1
4192,2535,18,7459.74,USD,0
4193,2536,19,41530.49,USD,0
4194,2537,27,1205076.0,USD,1
4195,2537,27,1205076.0,USD,1
4196,2538,27,3847.0,USD,0
4197,2525,54,68156.0,USD,0
4198,2540,14,301856.79,USD,1
4199,2540,14,301856.79,USD,1
4200,2541,46,244375.0,USD,1
4201,2541,46,32295.0,USD,0
4202,2541,46,244375.0,USD,1
4203,2542,46,164922.0,USD,0
4204,2543,22,66064.0,USD,0
4205,2544,22,525.0,USD,0
4206,2545,22,23580.0,USD,1
4207,2545,22,23580.0,USD,0
4208,2545,22,23580.0,USD,1
4209,2506,22,233.0,USD,1
4210,2506,22,233.0,USD,0
4211,2506,22,233.0,USD,1
4212,2546,24,25386.0,USD,0
4213,2548,52,25439.0,USD,0
4214,2549,23,7193.0,USD,0
4215,2551,32,24402.86,USD,1
4216,2551,32,24402.86,USD,1
4217,2552,33,35434.4,USD,1
4218,2552,33,35434.4,USD,1
4219,2553,43,22655.82,USD,1
4220,2553,43,22655.82,USD,1
4221,2554,20,18820.18,USD,1
4222,2554,20,18820.18,USD,1
4223,2555,21,57486.87,USD,1
4224,2555,21,57486.87,USD,1
4225,2556,50,30496.62,USD,1
4226,2556,50,30496.62,USD,1
4227,2539,53,154319.21,USD,0
4228,2557,14,3511.76,USD,1
4229,2557,14,3511.76,USD,1
4230,2558,27,16225.0,USD,0
4231,2559,36,225000.0,USD,1
4232,2559,36,225000.0,USD,1
4233,2560,36,25000.0,USD,0
4234,2561,26,11555.0,USD,1
4235,2561,26,11555.0,USD,1
4236,2562,27,46437.0,USD,1
4237,2562,27,46437.0,USD,1
4238,2563,56,180000.0,USD,0
4239,2565,18,469136.86,USD,1
4240,2565,18,469136.86,USD,1
4241,2564,18,77022.45,USD,0
4242,2566,46,456.0,USD,1
4243,2566,46,456.0,USD,1
4244,2567,46,228804.0,USD,0
4245,2568,40,127486.47,USD,1
4246,2568,40,127486.47,USD,1
4247,2569,55,232148.75,USD,1
4248,2569,55,232148.75,USD,1
4249,2570,17,101377.0,USD,1
4250,2570,17,101377.0,USD,1
4251,2571,17,86885.0,USD,0
4252,2572,9,5493.0,USD,0
4253,2573,10,107932.33,USD,1
4254,2573,10,1615.23,USD,0
4255,2573,10,107932.33,USD,1
4256,2574,10,1615.23,USD,0
4257,2575,7,425348.0,USD,1
4258,2575,7,425348.0,USD,1
4259,2576,14,99103.38,USD,1
4260,2576,14,99103.38,USD,1
4261,2579,20,739675.96,USD,1
4262,2579,20,739675.96,USD,1
4263,2580,51,135311.28,USD,1
4264,2581,27,342352.0,USD,0
4265,2582,26,1765270.0,USD,1
4266,2582,26,1765270.0,USD,1
4267,2584,11,1509.0,USD,0
4268,2583,11,7602.0,USD,1
4269,2583,11,1509.0,USD,0
4270,2583,11,7602.0,USD,1
4271,2585,41,60000.0,USD,0
4272,2587,22,152974.0,USD,0
4273,2588,24,98160.0,USD,0
4274,2589,52,23583.0,USD,0
4275,2590,26,6319.0,USD,1
4276,2590,26,6319.0,USD,1
4277,2591,27,35631.0,USD,1
4278,2591,27,35631.0,USD,1
4279,2592,12,145636.51,USD,1
4280,2592,12,145636.51,USD,1
4281,2593,12,6101.0,USD,0
4282,2586,50,330000.0,USD,0
4283,2597,43,120000.0,USD,0
4284,2598,56,210000.0,USD,0
4285,2599,39,546683.1,USD,1
4286,2599,39,546683.1,USD,1
4287,2600,50,310000.0,USD,0
4288,2601,14,354760.0,USD,1
4289,2601,14,354760.0,USD,1
4290,2602,55,270000.0,USD,0
4291,2603,7,125000.0,USD,0
4292,2605,48,75000.0,USD,0
4293,2607,34,35803.0,USD,0
4294,2608,13,235643.56,USD,1
4295,2608,13,235643.56,USD,1
4296,2606,48,67348.31,USD,1
4297,2606,48,67348.31,USD,1
4298,2609,36,30000.0,USD,1
4299,2609,36,30000.0,USD,1
4300,2610,42,170687.0,USD,0
4301,2611,42,10019.0,USD,1
4302,2611,42,10019.0,USD,1
4303,2612,26,13105.0,USD,0
4304,2613,37,13500.0,USD,1
4305,2613,37,13500.0,USD,1
4306,2614,41,52500.0,USD,1
4307,2614,41,52500.0,USD,1
4308,2615,21,463866.38,USD,1
4309,2615,21,463866.38,USD,1
4310,2616,35,7500.0,USD,1
4311,2616,35,7500.0,USD,1
4312,2617,14,3528.23,USD,1
4313,2617,14,3528.23,USD,1
4314,2618,22,213081.0,USD,0
4315,2619,24,156277.0,USD,0
4316,2620,52,24366.0,USD,0
4317,2622,37,20000.0,USD,0
4318,2623,41,150000.0,USD,0
4319,2604,7,88801.16,USD,1
4320,2604,7,88801.16,USD,1
4321,2624,22,9617.0,USD,0
4322,2625,24,15759.0,USD,0
4323,2626,52,6860.0,USD,0
4324,2627,23,2772.0,USD,0
4325,2628,19,167088.53,USD,0
4326,2629,19,24471.79,USD,1
4327,2629,19,24471.79,USD,0
4328,2629,19,24471.79,USD,1
4329,2533,19,1593696.88,USD,1
4330,2533,19,38622.57,USD,0
4331,2533,19,1593696.88,USD,1
4332,2630,14,212590.86,USD,1
4333,2630,14,212590.86,USD,1
4334,2631,3,150000.0,USD,1
4335,2631,3,150000.0,USD,1
4336,2632,17,42351.0,USD,1
4337,2632,17,42351.0,USD,1
4338,2621,53,258535.05,USD,0
4339,2633,18,5962.82,USD,0
4340,2634,18,38511.23,USD,1
4341,2636,32,31240.86,USD,1
4342,2636,32,31240.86,USD,1
4343,2637,33,56478.11,USD,1
4344,2637,33,56478.11,USD,1
4345,2638,43,27737.79,USD,1
4346,2638,43,27737.79,USD,1
4347,2640,24,399528.0,USD,0
4348,2639,22,220051.0,USD,0
4349,2641,52,121249.0,USD,0
4350,2642,23,553759.0,USD,0
4351,2594,22,599133.0,USD,1
4352,2594,22,599133.0,USD,0
4353,2594,22,599133.0,USD,1
4354,2577,22,5981.0,USD,1
4355,2577,22,5981.0,USD,0
4356,2577,22,5981.0,USD,1
4357,2643,22,26577.0,USD,1
4358,2595,24,562274.0,USD,1
4359,2595,24,562274.0,USD,0
4360,2595,24,562274.0,USD,1
4361,2578,24,142084.0,USD,1
4362,2578,24,142084.0,USD,0
4363,2578,24,142084.0,USD,1
4364,2547,24,26373.0,USD,1
4365,2547,24,26373.0,USD,0
4366,2547,24,26373.0,USD,1
4367,2645,24,1439.0,USD,1
4368,2646,24,15666.0,USD,1
4369,2646,24,15666.0,USD,0
4370,2646,24,15666.0,USD,1
4371,2644,22,892.0,USD,1
4372,2644,22,892.0,USD,0
4373,2644,22,892.0,USD,1
4374,2647,52,5603.0,USD,1
4375,2510,52,2228.0,USD,1
4376,2510,52,2228.0,USD,0
4377,2510,52,2228.0,USD,1
4378,2596,23,1121042.0,USD,1
4379,2596,23,1121042.0,USD,0
4380,2596,23,1121042.0,USD,1
4381,2550,23,17057.0,USD,1
4382,2550,23,17057.0,USD,0
4383,2550,23,17057.0,USD,1
4384,2511,23,2306.0,USD,1
4385,2511,23,2306.0,USD,0
4386,2511,23,2306.0,USD,1
4387,2648,50,560000.0,USD,0
4388,2649,27,29789.0,USD,1
4389,2649,27,29789.0,USD,1
4390,2651,21,30749.74,USD,1
4391,2651,21,30749.74,USD,1
4392,2652,20,20175.87,USD,1
4393,2652,20,20175.87,USD,1
4394,2650,50,33556.51,USD,1
4395,2650,50,33556.51,USD,1
4396,2635,18,38028.4,USD,1
4397,2635,18,38028.4,USD,1
4398,2654,27,40563.0,USD,0
4399,2655,18,366019.27,USD,1
4400,2655,18,366019.27,USD,1
4401,2657,51,311303.64,USD,0
4402,2658,51,60000.0,USD,0
4403,2659,51,53740.17,USD,1
4404,2656,51,543182.97,USD,1
4405,2656,51,543182.97,USD,1
4406,2660,22,49552.0,USD,0
4407,2661,22,2237.0,USD,0
4408,2662,22,10050.0,USD,1
4409,2662,22,10050.0,USD,0
4410,2662,22,10050.0,USD,1
4411,2663,24,31530.0,USD,0
4412,2664,24,3266.0,USD,0
4413,2666,52,2178.0,USD,1
4414,2666,52,2178.0,USD,0
4415,2666,52,2178.0,USD,1
4416,2667,52,36346.0,USD,0
4417,2665,24,17318.0,USD,1
4418,2665,24,17318.0,USD,0
4419,2665,24,17318.0,USD,1
4420,2668,23,1905.0,USD,0
4421,2669,23,4068.0,USD,0
4422,2670,23,19128.0,USD,1
4423,2670,23,19128.0,USD,0
4424,2670,23,19128.0,USD,1
4425,2672,2,150000.0,USD,1
4426,2672,2,150000.0,USD,1
4427,2673,49,60000.0,USD,0
4428,2671,5,14425.66,USD,1
4429,2671,5,14425.66,USD,1
4430,2675,46,44023.0,USD,0
4431,2674,46,226767.0,USD,1
4432,2674,46,18664.0,USD,0
4433,2674,46,226767.0,USD,1
4434,2676,39,106451.29,USD,1
4435,2676,39,106451.29,USD,1
4436,2677,16,64044.0,USD,1
4437,2677,16,64044.0,USD,1
4438,2678,17,105291.0,USD,1
4439,2678,17,105291.0,USD,1
4440,2679,10,1720.27,USD,0
4441,2680,10,185426.54,USD,1
4442,2680,10,185426.54,USD,1
4443,2685,5,20904.65,USD,1
4444,2685,5,20904.65,USD,1
4445,2686,41,90000.0,USD,0
4446,2687,11,2914.0,USD,0
4447,2688,11,37203.0,USD,1
4448,2688,11,2914.0,USD,0
4449,2688,11,37203.0,USD,1
4450,2689,51,208116.55,USD,0
4451,2690,29,533729.0,USD,1
4452,2690,29,533729.0,USD,1
4453,2691,29,934.0,USD,0
4454,2692,26,8483.0,USD,1
4455,2692,26,8483.0,USD,1
4456,2693,27,18253.0,USD,1
4457,2693,27,18253.0,USD,1
4458,2694,56,210000.0,USD,0
4459,2695,43,160000.0,USD,0
4460,2696,55,90000.0,USD,0
4461,2697,14,200000.0,USD,0
4462,2702,9,2477.0,USD,0
4463,2703,9,63413.0,USD,0
4464,2704,12,551364.29,USD,1
4465,2704,12,551364.29,USD,1
4466,2705,15,365714.0,USD,1
4467,2705,15,365714.0,USD,1
4468,2706,30,133330.0,USD,1
4469,2706,30,133330.0,USD,1
4470,2707,10,287199.37,USD,1
4471,2707,10,287199.37,USD,1
4472,2699,31,2153.14,USD,1
4473,2699,31,2153.14,USD,1
4474,2698,31,8231.86,USD,1
4475,2698,31,8231.86,USD,1
4476,2700,31,5425.35,USD,1
4477,2700,31,5425.35,USD,1
4478,2709,31,3472.34,USD,1
4479,2709,31,3472.34,USD,1
4480,2708,31,3804.92,USD,1
4481,2708,31,3804.92,USD,1
4482,2710,14,175209.2,USD,1
4483,2710,14,175209.2,USD,1
4484,2711,9,7774.0,USD,1
4485,2711,9,7774.0,USD,1
4486,2712,8,4624.42,USD,0
4487,2713,11,288887.0,USD,1
4488,2713,11,288887.0,USD,1
4489,2714,34,40301.0,USD,0
4490,2715,34,36042.0,USD,1
4491,2715,34,36042.0,USD,1
4492,2716,22,7589.0,USD,1
4493,2716,22,7589.0,USD,0
4494,2716,22,7589.0,USD,1
4495,2717,24,13778.0,USD,1
4496,2717,24,13778.0,USD,0
4497,2717,24,13778.0,USD,1
4498,2718,52,4181.0,USD,1
4499,2718,52,4181.0,USD,0
4500,2718,52,4181.0,USD,1
4501,2719,23,19098.0,USD,1
4502,2719,23,19098.0,USD,0
4503,2719,23,19098.0,USD,1
4504,2720,51,249921.57,USD,1
4505,2720,51,249921.57,USD,1
4506,2721,51,96625.54,USD,1
4507,2722,51,102010.0,USD,0
4508,2723,51,30000.0,USD,0
4509,2701,53,193381.95,USD,0
4510,2724,41,15000.0,USD,1
4511,2724,41,15000.0,USD,1
4512,2725,41,121.0,USD,0
4513,2726,36,75000.0,USD,1
4514,2726,36,75000.0,USD,1
4515,2727,36,1984.0,USD,0
4516,2728,42,127697.0,USD,0
4517,2729,42,411036.0,USD,1
4518,2729,42,411036.0,USD,1
4519,2730,54,1227213.0,USD,0
4520,2731,18,254781.0,USD,1
4521,2732,21,498606.36,USD,1
4522,2732,21,498606.36,USD,1
4523,2733,26,13557.0,USD,0
4524,2734,27,60845.0,USD,0
4525,2735,37,12500.0,USD,1
4526,2735,37,12500.0,USD,1
4527,2736,37,959.0,USD,0
4528,2737,31,101.01,USD,1
4529,2737,31,101.01,USD,1
4530,2738,22,177073.0,USD,0
4531,2739,24,100889.0,USD,0
4532,2740,52,1367.0,USD,0
4533,2741,35,30000.0,USD,1
4534,2741,35,30000.0,USD,1
4535,2742,35,12.0,USD,0
4536,2743,11,182199.0,USD,1
4537,2743,11,182199.0,USD,1
4538,2744,26,9422.0,USD,1
4539,2744,26,9422.0,USD,1
4540,2745,27,556525.0,USD,1
4541,2745,27,556525.0,USD,1
4542,2751,56,120000.0,USD,0
4543,2746,27,4157.0,USD,0
4544,2752,54,609295.0,USD,0
4545,2753,18,6122.41,USD,0
4546,2754,22,7415.0,USD,0
4547,2755,24,11686.0,USD,0
4548,2756,52,5566.0,USD,0
4549,2758,14,2669.79,USD,1
4550,2758,14,2669.79,USD,1
4551,2760,42,162700.0,USD,1
4552,2760,42,162700.0,USD,1
4553,2761,19,489422.16,USD,0
4554,2762,19,453661.15,USD,1
4555,2762,19,453661.15,USD,1
4556,2763,32,27360.57,USD,1
4557,2763,32,27360.57,USD,1
4558,2764,33,36931.91,USD,1
4559,2764,33,36931.91,USD,1
4560,2765,43,24109.37,USD,1
4561,2765,43,24109.37,USD,1
4562,2766,14,251142.86,USD,1
4563,2766,14,251142.86,USD,1
4564,2767,9,632.0,USD,1
4565,2767,9,632.0,USD,1
4566,2768,16,616765.0,USD,1
4567,2768,16,616765.0,USD,1
4568,2769,20,72785.67,USD,1
4569,2769,20,72785.67,USD,1
4570,2770,21,68636.92,USD,1
4571,2770,21,68636.92,USD,1
4572,2771,50,53769.42,USD,1
4573,2771,50,53769.42,USD,1
4574,2759,53,433106.98,USD,0
4575,2772,55,240000.0,USD,0
4576,2773,9,5199.0,USD,0
4577,2774,22,6029.0,USD,0
4578,2776,24,10449.0,USD,0
4579,2778,52,12245.0,USD,0
4580,2781,26,6856.0,USD,1
4581,2781,26,6856.0,USD,1
4582,2782,27,14603.0,USD,1
4583,2782,27,14603.0,USD,1
4584,2779,23,4906.0,USD,0
4585,2783,5,10438.94,USD,1
4586,2783,5,10438.94,USD,1
4587,2784,14,82959.02,USD,1
4588,2784,14,82959.02,USD,1
4589,2785,22,104332.0,USD,0
4590,2786,24,62342.0,USD,0
4591,2788,2,675000.0,USD,1
4592,2788,2,675000.0,USD,1
4593,2789,40,153018.02,USD,1
4594,2789,40,153018.02,USD,1
4595,2790,34,14856.0,USD,1
4596,2790,34,14856.0,USD,1
4597,2791,46,111240.0,USD,0
4598,2795,53,250000.0,USD,1
4599,2796,26,10344.0,USD,1
4600,2796,26,10344.0,USD,1
4601,2793,53,150761.7,USD,0
4602,2794,15,365715.0,USD,1
4603,2794,15,365715.0,USD,1
4604,2797,7,400000.0,USD,0
4605,2799,22,38578.0,USD,0
4606,2805,48,75000.0,USD,0
4607,2748,22,62023.0,USD,1
4608,2748,22,62023.0,USD,0
4609,2748,22,62023.0,USD,1
4610,2757,22,67114.0,USD,1
4611,2757,22,67114.0,USD,0
4612,2757,22,67114.0,USD,1
4613,2775,22,10002.0,USD,1
4614,2775,22,10002.0,USD,0
4615,2775,22,10002.0,USD,1
4616,2800,22,46142.0,USD,1
4617,2800,22,46142.0,USD,0
4618,2800,22,46142.0,USD,1
4619,2681,22,10770.0,USD,1
4620,2681,22,10770.0,USD,0
4621,2681,22,10770.0,USD,1
4622,2801,24,16523.0,USD,1
4623,2801,24,16523.0,USD,0
4624,2801,24,16523.0,USD,1
4625,2777,24,17626.0,USD,1
4626,2777,24,17626.0,USD,0
4627,2777,24,17626.0,USD,1
4628,2749,24,90814.0,USD,1
4629,2749,24,90814.0,USD,0
4630,2749,24,90814.0,USD,1
4631,2682,24,13211.0,USD,1
4632,2682,24,13211.0,USD,0
4633,2682,24,13211.0,USD,1
4634,2508,24,446.0,USD,1
4635,2508,24,446.0,USD,0
4636,2508,24,446.0,USD,1
4637,2802,52,11735.0,USD,1
4638,2802,52,11735.0,USD,0
4639,2802,52,11735.0,USD,1
4640,2750,52,22048.0,USD,1
4641,2750,52,22048.0,USD,0
4642,2750,52,22048.0,USD,1
4643,2683,52,12477.0,USD,1
4644,2683,52,12477.0,USD,0
4645,2683,52,12477.0,USD,1
4646,2803,23,54919.0,USD,1
4647,2803,23,54919.0,USD,0
4648,2803,23,54919.0,USD,1
4649,2780,23,15545.0,USD,1
4650,2780,23,15545.0,USD,0
4651,2780,23,15545.0,USD,1
4652,2747,23,92128.0,USD,1
4653,2747,23,92128.0,USD,0
4654,2747,23,92128.0,USD,1
4655,2684,23,3973.0,USD,1
4656,2684,23,3973.0,USD,0
4657,2684,23,3973.0,USD,1
4658,2798,5,11807.0,USD,1
4659,2798,5,11807.0,USD,1
4660,2807,14,542860.34,USD,1
4661,2807,14,542860.34,USD,1
4662,2808,9,182741.0,USD,1
4663,2808,9,182741.0,USD,1
4664,2653,9,481590.0,USD,1
4665,2653,9,24883.0,USD,0
4666,2653,9,481590.0,USD,1
4667,2809,12,11305.4,USD,1
4668,2809,12,11305.4,USD,1
4669,2810,12,1976.0,USD,0
4670,2811,56,90000.0,USD,0
4671,2814,19,300.94,USD,0
4672,2813,19,6018.79,USD,1
4673,2813,19,6018.79,USD,1
4674,2812,19,485977.66,USD,0
4675,2815,19,40895.55,USD,1
4676,2815,19,40895.55,USD,1
4677,2816,57,544903.33,USD,0
4678,2817,51,184331.8,USD,0
4679,2818,42,59970.0,USD,0
4680,2819,42,142671.0,USD,1
4681,2819,42,142671.0,USD,1
4682,2820,9,34089.0,USD,1
4683,2820,9,34089.0,USD,0
4684,2820,9,34089.0,USD,1
4685,2821,41,150000.0,USD,0
4686,2822,34,8370.0,USD,0
4687,2823,34,8370.0,USD,1
4688,2823,34,8370.0,USD,1
4689,2831,26,7141.0,USD,0
4690,2832,54,9854.0,USD,0
4691,2833,40,7914049.9,USD,1
4692,2833,40,7914049.9,USD,1
4693,2837,43,80000.0,USD,0
4694,2828,31,10283.83,USD,1
4695,2828,31,10283.83,USD,1
4696,2829,31,10174.83,USD,1
4697,2829,31,10174.83,USD,1
4698,2830,31,10362.82,USD,1
4699,2830,31,10362.82,USD,1
4700,2841,31,36736.48,USD,1
4701,2841,31,36736.48,USD,1
4702,2842,35,52500.0,USD,1
4703,2842,35,52500.0,USD,1
4704,2843,36,275000.0,USD,1
4705,2843,36,275000.0,USD,1
4706,2844,26,895652.0,USD,1
4707,2844,26,895652.0,USD,1
4708,2806,5,11954.57,USD,1
4709,2806,5,11954.57,USD,1
4710,2787,5,11009.19,USD,1
4711,2787,5,11009.19,USD,1
4712,2838,31,10420.87,USD,1
4713,2838,31,10420.87,USD,1
4714,2839,31,5481.43,USD,1
4715,2839,31,5481.43,USD,1
4716,2840,31,6709.58,USD,1
4717,2840,31,6709.58,USD,1
4718,2835,10,69071.47,USD,1
4719,2835,10,965.56,USD,0
4720,2835,10,69071.47,USD,1
4721,2836,10,965.56,USD,0
4722,2845,19,270.0,USD,0
4723,2847,22,19440.0,USD,1
4724,2848,24,11616.0,USD,1
4725,2849,22,12878.0,USD,0
4726,2850,24,15570.0,USD,0
4727,2851,52,7455.0,USD,0
4728,2852,23,4808.0,USD,0
4729,2853,56,90000.0,USD,0
4730,2854,14,3042.22,USD,1
4731,2854,14,3042.22,USD,1
4732,2855,19,91934.94,USD,0
4733,2856,19,111621.01,USD,1
4734,2856,19,111621.01,USD,1
4735,2857,13,721606.76,USD,1
4736,2857,13,721606.76,USD,1
4737,2858,55,180000.0,USD,0
4738,2860,11,1344.0,USD,0
4739,2861,9,502.0,USD,0
4740,2862,50,56281.91,USD,1
4741,2862,50,56281.91,USD,1
4742,2863,21,30098.66,USD,1
4743,2863,21,30098.66,USD,1
4744,2864,20,20527.75,USD,1
4745,2864,20,20527.75,USD,1
4746,2865,32,34216.29,USD,1
4747,2865,32,34216.29,USD,1
4748,2866,33,32624.28,USD,1
4749,2866,33,32624.28,USD,1
4750,2867,43,32101.79,USD,1
4751,2867,43,32101.79,USD,1
4752,2868,56,4353.28,USD,1
4753,2868,56,4353.28,USD,1
4754,2869,26,7758.0,USD,0
4755,2870,34,160454.0,USD,1
4756,2870,34,160454.0,USD,1
4757,2871,29,170024.0,USD,1
4758,2871,29,170024.0,USD,1
4759,2872,29,7805.0,USD,0
4760,2873,42,71945.0,USD,1
4761,2873,42,71945.0,USD,1
4762,2874,42,71945.0,USD,0
4763,2834,5,16773.77,USD,1
4764,2834,5,16773.77,USD,1
4765,2875,21,134533.0,USD,1
4766,2875,21,134533.0,USD,1
4767,2876,27,114559.0,USD,1
4768,2876,27,114559.0,USD,1
4769,2877,51,652486.77,USD,1
4770,2877,51,652486.77,USD,1
4771,2878,51,483760.75,USD,0
4772,2879,51,30000.0,USD,0
4773,2880,51,7432.73,USD,1
4774,2881,48,152703.0,USD,1
4775,2881,48,152703.0,USD,1
4776,2882,11,49756.0,USD,1
4777,2882,11,49756.0,USD,1
4778,2883,3,337500.0,USD,1
4779,2883,3,337500.0,USD,1
4780,2884,14,410871.5,USD,1
4781,2884,14,410871.5,USD,1
4782,2885,51,148654.68,USD,0
4783,2887,30,162685.0,USD,1
4784,2888,15,857143.0,USD,1
4785,2888,15,857143.0,USD,1
4786,2889,18,3643.53,USD,0
4787,2886,6,141946.89,USD,1
4788,2886,6,141946.89,USD,1
4789,2891,9,11311.0,USD,0
4790,2892,56,120000.0,USD,0
4791,2893,40,28011.62,USD,1
4792,2893,40,28011.62,USD,1
4793,2894,50,176367.3,USD,1
4794,2894,50,176367.3,USD,1
4795,2895,11,34709.0,USD,1
4796,2895,11,34709.0,USD,1
4797,2896,22,119539.0,USD,0
4798,2898,24,55491.0,USD,0
4799,2900,52,38772.0,USD,0
4800,2901,52,12256.0,USD,1
4801,2901,52,12256.0,USD,0
4802,2901,52,12256.0,USD,1
4803,2897,22,44165.0,USD,1
4804,2897,22,44165.0,USD,0
4805,2897,22,44165.0,USD,1
4806,2899,24,100425.0,USD,1
4807,2899,24,100425.0,USD,0
4808,2899,24,100425.0,USD,1
4809,2902,23,2886.0,USD,0
4810,2903,23,66077.0,USD,1
4811,2903,23,66077.0,USD,0
4812,2903,23,66077.0,USD,1
4813,2904,12,38824.93,USD,1
4814,2904,12,38824.93,USD,1
4815,2905,20,793654.0,USD,1
4816,2905,20,793654.0,USD,1
4817,2906,21,735488.0,USD,1
4818,2906,21,735488.0,USD,1
4819,2907,50,325530.0,USD,1
4820,2907,50,325530.0,USD,1
4821,2908,14,116272.85,USD,1
4822,2908,14,116272.85,USD,1
4823,2909,42,51054.0,USD,0
4824,2910,42,4864.0,USD,1
4825,2910,42,4864.0,USD,1
4826,2911,16,157021.0,USD,1
4827,2911,16,157021.0,USD,1
4828,2912,41,45000.0,USD,1
4829,2912,41,45000.0,USD,1
4830,2913,26,13552.0,USD,1
4831,2913,26,13552.0,USD,1
4832,2914,26,16201.0,USD,0
4833,2915,27,36507.0,USD,1
4834,2915,27,36507.0,USD,1
4835,2916,27,21904.0,USD,0
4836,2917,49,60000.0,USD,0
4837,2918,43,120000.0,USD,0
4838,2922,36,25000.0,USD,1
4839,2922,36,25000.0,USD,1
4840,2923,14,191565.25,USD,1
4841,2923,14,191565.25,USD,1
4842,2924,53,43612.97,USD,0
4843,2925,18,3683.57,USD,0
4844,2926,19,12317.09,USD,0
4845,2927,48,75000.0,USD,0
4846,2928,58,3000000.0,USD,0
4847,2929,14,2704.88,USD,1
4848,2929,14,2704.88,USD,1
4849,2930,14,62977.25,USD,1
4850,2930,14,62977.25,USD,1
4851,2931,22,154623.0,USD,0
4852,2932,24,77584.0,USD,0
4853,2933,52,24845.0,USD,0
4854,2934,23,4994.0,USD,0
4855,2935,9,16204.0,USD,0
4856,2936,34,9348.0,USD,0
4857,2937,34,1864.0,USD,1
4858,2937,34,1864.0,USD,1
4859,2938,55,180000.0,USD,0
4860,2939,58,330000.0,USD,0
4861,2940,9,905.0,USD,0
4862,2941,32,24143.62,USD,1
4863,2941,32,24143.62,USD,1
4864,2942,33,15860.63,USD,1
4865,2942,33,15860.63,USD,1
4866,2943,43,35061.06,USD,1
4867,2943,43,35061.06,USD,1
4868,2944,56,2363.84,USD,1
